,PlayerIDSID,PlayerFirstName,PlayerLastName,PlayerNumber,P,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,GP,Poss,Time,Points,FGA,FGM,PPP,WorsePPP,BetterPPP,PossG,PPG,FGAG,FGMG,FGmG,FGm,FG,aFG,FT,TO,SF,PlusOne,Score
142,2772,Trevor,Ariza,1,F,1610612745,Houston Rockets,HOU,Houston,42,41,7.869480133056641,28,30,11,0.6829270124435425,67,158,0.9761904761904762,0.6666666666666666,0.7142857142857143,0.2619047619047619,0.4523809523809524,19,36.666666666666664,43.333333333333336,2.4390243902439024,24.390243902439025,2.4390243902439024,0.0,29.26829268292683
143,1626202,Joe,Young,1,G,1610612754,Indiana Pacers,IND,Indiana,15,29,44.61539840698242,27,21,11,0.9310349822044373,192,32,1.9333333333333333,1.8,1.4,0.7333333333333333,0.6666666666666666,10,52.38095238095238,52.38095238095238,10.344827586206897,17.24137931034483,10.344827586206897,0.0,48.275862068965516
144,203082,Terrence,Ross,31,G,1610612761,Toronto Raptors,TOR,Toronto,35,29,10.175399780273438,27,27,12,0.9310349822044373,192,32,0.8285714285714286,0.7714285714285715,0.7714285714285715,0.34285714285714286,0.4285714285714286,15,44.44444444444444,44.44444444444444,6.896551724137931,3.4482758620689653,3.4482758620689653,3.4482758620689653,44.827586206896555
145,101139,CJ,Miles,0,G,1610612754,Indiana Pacers,IND,Indiana,37,35,7.172130107879639,27,31,10,0.7714290022850037,116,109,0.9459459459459459,0.7297297297297297,0.8378378378378378,0.2702702702702703,0.5675675675675675,21,32.25806451612903,38.70967741935484,5.714285714285714,5.714285714285714,5.714285714285714,0.0,34.285714285714285
146,2550,Kirk,Hinrich,12,G,1610612741,Chicago Bulls,CHI,Chicago,26,29,24.369699478149414,26,21,9,0.8965520262718201,182,43,1.1153846153846154,1.0,0.8076923076923077,0.34615384615384615,0.46153846153846156,12,42.857142857142854,52.38095238095238,6.896551724137931,20.689655172413794,3.4482758620689653,0.0,37.93103448275862
147,2733,Shaun,Livingston,34,G,1610612744,Golden State Warriors,GSW,GoldenState,39,38,15.384599685668945,26,30,11,0.684211015701294,68,157,0.9743589743589743,0.6666666666666666,0.7692307692307693,0.28205128205128205,0.4871794871794872,19,36.666666666666664,36.666666666666664,7.894736842105263,13.157894736842104,7.894736842105263,0.0,36.8421052631579
148,204060,Joe ,Ingles,2,F,1610612762,Utah Jazz,UTA,Utah,37,39,21.547000885009766,25,30,10,0.6410260200500488,51,174,1.054054054054054,0.6756756756756757,0.8108108108108109,0.2702702702702703,0.5405405405405406,20,33.333333333333336,38.333333333333336,2.5641025641025643,20.512820512820515,0.0,0.0,28.205128205128204
149,203143,Pablo,Prigioni,9,G,1610612746,Los Angeles Clippers,LAC,LAClippers,20,32,51.61289978027344,24,20,10,0.75,105,119,1.6,1.2,1.0,0.5,0.5,10,50.0,60.0,0.0,37.5,0.0,0.0,31.25
150,203932,Aaron,Gordon,0,F,1610612753,Orlando Magic,ORL,Orlando,39,22,7.885300159454346,23,18,9,1.04544997215271,214,11,0.5641025641025641,0.5897435897435898,0.46153846153846156,0.23076923076923078,0.23076923076923078,9,50.0,50.0,13.636363636363637,4.545454545454546,9.090909090909092,0.0,54.54545454545455
151,2594,Kyle,Korver,26,G,1610612737,Atlanta Hawks,ATL,Atlanta,40,27,7.049610137939453,23,20,9,0.8518519997596741,155,69,0.675,0.575,0.5,0.225,0.275,11,45.0,50.0,7.407407407407407,22.22222222222222,7.407407407407407,3.7037037037037037,37.03703703703704
152,201943,Brandon,Jennings,7,G,1610612765,Detroit Pistons,DET,Detroit,10,30,38.46149826049805,23,21,7,0.7666670083999634,112,113,3.0,2.3,2.1,0.7,1.4000000000000001,14,33.333333333333336,40.476190476190474,13.333333333333334,16.666666666666668,13.333333333333334,0.0,36.666666666666664
153,1626209,Mario,Hezonja,23,F,1610612753,Orlando Magic,ORL,Orlando,34,35,17.857099533081055,23,24,7,0.6571429967880249,59,166,1.0294117647058822,0.6764705882352942,0.7058823529411765,0.20588235294117646,0.5,17,29.166666666666668,31.25,11.428571428571429,20.0,11.428571428571429,0.0,31.428571428571427
154,101179,Ronnie,Price,14,G,1610612756,Phoenix Suns,PHX,Phoenix,34,35,22.7273006439209,22,27,8,0.6285709738731384,47,178,1.0294117647058822,0.6470588235294118,0.7941176470588235,0.23529411764705882,0.5588235294117647,19,29.62962962962963,37.03703703703704,2.857142857142857,20.0,2.857142857142857,0.0,25.714285714285715
155,203552,Seth,Curry,30,G,1610612758,Sacramento Kings,SAC,Sacramento,20,22,29.33329963684082,21,16,8,0.9545450210571289,198,27,1.1,1.05,0.8,0.4,0.4,8,50.0,50.0,13.636363636363637,18.181818181818183,13.636363636363637,4.545454545454546,45.45454545454545
156,202697,Iman,Shumpert,4,F-G,1610612739,Cleveland Cavaliers,CLE,Cleveland,17,26,18.704999923706055,21,21,10,0.8076919913291931,137,87,1.5294117647058822,1.2352941176470589,1.2352941176470589,0.5882352941176471,0.6470588235294118,11,47.61904761904762,47.61904761904762,3.8461538461538463,15.384615384615385,3.8461538461538463,0.0,42.30769230769231
157,200755,JJ,Redick,4,G,1610612746,Los Angeles Clippers,LAC,LAClippers,37,31,6.138609886169434,21,21,6,0.6774190068244934,65,160,0.8378378378378378,0.5675675675675675,0.5675675675675675,0.16216216216216217,0.4054054054054054,15,28.571428571428573,30.952380952380953,16.129032258064516,16.129032258064516,16.129032258064516,0.0,35.483870967741936
158,203915,Spencer,Dinwiddie,8,G,1610612765,Detroit Pistons,DET,Detroit,9,22,45.83330154418945,20,18,7,0.9090909957885742,186,39,2.4444444444444446,2.2222222222222223,2.0,0.7777777777777778,1.2222222222222223,11,38.888888888888886,41.666666666666664,22.727272727272727,4.545454545454546,13.636363636363637,9.090909090909092,40.90909090909091
159,203503,Tony,Snell,20,F,1610612741,Chicago Bulls,CHI,Chicago,38,44,16.11720085144043,20,36,8,0.4545449912548065,21,204,1.1578947368421053,0.5263157894736842,0.9473684210526315,0.21052631578947367,0.7368421052631579,28,22.22222222222222,23.61111111111111,4.545454545454546,15.909090909090908,4.545454545454546,2.272727272727273,20.454545454545453
160,1889,Andre,Miller,24,G,1610612750,Minnesota Timberwolves,MIN,Minnesota,18,23,33.33330154418945,19,13,7,0.8260869979858398,144,81,1.2777777777777777,1.0555555555555556,0.7222222222222222,0.3888888888888889,0.3333333333333333,6,53.84615384615385,53.84615384615385,13.043478260869565,30.434782608695652,8.695652173913043,0.0,43.47826086956522
161,203898,Tyler,Ennis,11,G,1610612749,Milwaukee Bucks,MIL,Milwaukee,19,24,32.87670135498047,19,17,7,0.7916669845581055,128,97,1.263157894736842,1.0,0.8947368421052632,0.3684210526315789,0.5263157894736843,10,41.1764705882353,50.0,4.166666666666667,25.0,0.0,0.0,33.333333333333336
162,202388,Donald,Sloan,15,G,1610612751,Brooklyn Nets,BKN,Brooklyn,22,39,31.45159912109375,19,25,9,0.4871790111064911,25,200,1.7727272727272727,0.8636363636363636,1.1363636363636365,0.4090909090909091,0.7272727272727273,16,36.0,36.0,2.5641025641025643,35.8974358974359,2.5641025641025643,2.5641025641025643,23.076923076923077
163,203084,Harrison,Barnes,40,F,1610612744,Golden State Warriors,GSW,GoldenState,26,17,5.573770046234131,18,16,9,1.0588200092315674,215,10,0.6538461538461539,0.6923076923076923,0.6153846153846154,0.34615384615384615,0.2692307692307693,7,56.25,56.25,0.0,5.882352941176471,0.0,0.0,52.94117647058823
164,201978,Chase,Budinger,10,F,1610612754,Indiana Pacers,IND,Indiana,37,18,8.866990089416504,18,13,6,1.0,209,14,0.4864864864864865,0.4864864864864865,0.35135135135135137,0.16216216216216217,0.1891891891891892,7,46.15384615384615,50.0,16.666666666666668,11.11111111111111,16.666666666666668,0.0,50.0
165,203462,Archie,Goodwin,20,G,1610612756,Phoenix Suns,PHX,Phoenix,21,30,20.689699172973633,18,18,7,0.6000000238418579,41,183,1.4285714285714286,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.5238095238095237,11,38.888888888888886,38.888888888888886,20.0,20.0,20.0,0.0,36.666666666666664
166,202362,Lance,Stephenson,1,G,1610612746,Los Angeles Clippers,LAC,LAClippers,31,31,18.235300064086914,18,24,8,0.5806450247764587,37,188,1.0,0.5806451612903226,0.7741935483870968,0.25806451612903225,0.5161290322580645,16,33.333333333333336,37.5,0.0,22.580645161290324,0.0,0.0,25.806451612903224
167,201152,Thaddeus,Young,30,F,1610612751,Brooklyn Nets,BKN,Brooklyn,42,15,2.173909902572632,17,11,8,1.13332998752594,221,4,0.35714285714285715,0.40476190476190477,0.2619047619047619,0.19047619047619047,0.07142857142857145,3,72.72727272727273,72.72727272727273,13.333333333333334,13.333333333333334,13.333333333333334,0.0,60.0
168,1713,Vince,Carter,15,G-F,1610612763,Memphis Grizzlies,MEM,Memphis,25,21,18.260900497436523,17,16,7,0.8095239996910095,139,86,0.84,0.68,0.64,0.28,0.36,9,43.75,46.875,9.523809523809524,19.047619047619047,9.523809523809524,4.761904761904762,38.095238095238095
169,203926,Doug ,McDermott,3,F,1610612741,Chicago Bulls,CHI,Chicago,39,13,4.248370170593262,16,10,6,1.2307699918746948,225,0,0.3333333333333333,0.41025641025641024,0.2564102564102564,0.15384615384615385,0.10256410256410253,4,60.0,65.0,15.384615384615385,7.6923076923076925,15.384615384615385,0.0,61.53846153846154
170,1897,Metta,World Peace,37,F,1610612747,Los Angeles Lakers,LAL,LALakers,19,16,14.035099983215332,16,15,7,1.0,209,14,0.8421052631578947,0.8421052631578947,0.7894736842105263,0.3684210526315789,0.4210526315789474,8,46.666666666666664,53.333333333333336,0.0,6.25,0.0,0.0,43.75
171,203110,Draymond,Green,23,F,1610612744,Golden State Warriors,GSW,GoldenState,41,19,2.945739984512329,16,13,7,0.842104971408844,151,74,0.4634146341463415,0.3902439024390244,0.3170731707317073,0.17073170731707318,0.14634146341463414,6,53.84615384615385,57.69230769230769,10.526315789473685,21.05263157894737,10.526315789473685,0.0,42.10526315789474
172,203937,Kyle ,Anderson,1,F,1610612759,San Antonio Spurs,SAS,SanAntonio,34,22,15.827300071716309,16,15,7,0.7272729873657227,93,129,0.6470588235294118,0.47058823529411764,0.4411764705882353,0.20588235294117646,0.23529411764705882,8,46.666666666666664,46.666666666666664,9.090909090909092,22.727272727272727,4.545454545454546,0.0,40.90909090909091
173,204025,Tim,Frazier,10,G,1610612757,Portland Trail Blazers,POR,Portland,24,26,30.588199615478516,16,16,6,0.6153849959373474,45,180,1.0833333333333333,0.6666666666666666,0.6666666666666666,0.25,0.41666666666666663,10,37.5,43.75,7.6923076923076925,34.61538461538461,7.6923076923076925,3.8461538461538463,26.923076923076923
174,202498,Lance,Thomas,42,F,1610612752,New York Knicks,NYK,NewYork,43,23,6.35359001159668,15,20,7,0.6521739959716797,53,170,0.5348837209302325,0.3488372093023256,0.46511627906976744,0.16279069767441862,0.3023255813953488,13,35.0,35.0,4.3478260869565215,13.043478260869565,4.3478260869565215,4.3478260869565215,30.434782608695652
175,200757,Thabo,Sefolosha,25,G,1610612737,Atlanta Hawks,ATL,Atlanta,36,23,9.274189949035645,15,14,6,0.6521739959716797,53,170,0.6388888888888888,0.4166666666666667,0.3888888888888889,0.16666666666666666,0.22222222222222224,8,42.857142857142854,42.857142857142854,13.043478260869565,30.434782608695652,13.043478260869565,4.3478260869565215,30.434782608695652
176,203546,Ian,Clark,21,G,1610612744,Golden State Warriors,GSW,GoldenState,33,27,15.428600311279297,15,20,6,0.5555559992790222,33,192,0.8181818181818182,0.45454545454545453,0.6060606060606061,0.18181818181818182,0.42424242424242425,14,30.0,35.0,3.7037037037037037,22.22222222222222,3.7037037037037037,0.0,25.925925925925927
177,201960,DeMarre,Carroll,5,F,1610612761,Toronto Raptors,TOR,Toronto,23,28,9.15032958984375,15,21,7,0.5357139706611633,30,195,1.2173913043478262,0.6521739130434783,0.9130434782608695,0.30434782608695654,0.608695652173913,14,33.333333333333336,35.714285714285715,0.0,25.0,0.0,0.0,25.0
178,203515,Phil,Pressey,26,G,1610612755,Philadelphia 76ers,PHI,Philadelphia,14,32,40.0,15,21,5,0.46875,23,202,2.2857142857142856,1.0714285714285714,1.5,0.35714285714285715,1.1428571428571428,16,23.80952380952381,28.571428571428573,6.25,28.125,6.25,0.0,21.875
179,203100,Tony,Wroten,1,G,1610612755,Philadelphia 76ers,PHI,Philadelphia,8,37,33.035701751708984,15,21,5,0.4054050147533417,13,212,4.625,1.875,2.625,0.625,2.0,16,23.80952380952381,23.80952380952381,16.216216216216218,27.027027027027028,16.216216216216218,0.0,21.62162162162162
180,2736,Luol,Deng,9,F,1610612748,Miami Heat,MIA,Miami,36,12,3.314919948577881,14,8,5,1.1666699647903442,223,2,0.3333333333333333,0.3888888888888889,0.2222222222222222,0.1388888888888889,0.08333333333333331,3,62.5,68.75,16.666666666666668,16.666666666666668,16.666666666666668,0.0,58.333333333333336
181,203098,John,Jenkins,12,G,1610612742,Dallas Mavericks,DAL,Dallas,17,18,24.657499313354492,14,14,5,0.7777780294418335,121,103,1.0588235294117647,0.8235294117647058,0.8235294117647058,0.29411764705882354,0.5294117647058822,9,35.714285714285715,35.714285714285715,11.11111111111111,11.11111111111111,5.555555555555555,0.0,38.888888888888886
182,203613,Jonathan,Simmons,17,G,1610612759,San Antonio Spurs,SAS,SanAntonio,28,18,11.920499801635742,14,11,5,0.7777780294418335,121,103,0.6428571428571429,0.5,0.39285714285714285,0.17857142857142858,0.21428571428571427,6,45.45454545454545,45.45454545454545,16.666666666666668,22.22222222222222,11.11111111111111,0.0,44.44444444444444
183,201596,Mario,Chalmers,15,G,1610612748,Miami Heat,MIA,Miami,6,15,32.608699798583984,13,10,4,0.8666669726371765,164,60,2.5,2.1666666666666665,1.6666666666666667,0.6666666666666666,1.0,6,40.0,40.0,13.333333333333334,20.0,13.333333333333334,0.0,40.0
184,2757,Beno,Udrih,19,G,1610612763,Memphis Grizzlies,MEM,Memphis,8,24,42.10530090332031,13,16,6,0.5416669845581055,31,194,3.0,1.625,2.0,0.75,1.25,10,37.5,37.5,4.166666666666667,33.333333333333336,4.166666666666667,4.166666666666667,25.0
185,203138,Hollis,Thompson,31,F--G,1610612755,Philadelphia 76ers,PHI,Philadelphia,41,28,7.407410144805908,13,20,6,0.4642859995365143,22,203,0.6829268292682927,0.3170731707317073,0.4878048780487805,0.14634146341463414,0.3414634146341463,14,30.0,30.0,3.5714285714285716,25.0,3.5714285714285716,0.0,25.0
186,202066,Garrett,Temple,17,G,1610612764,Washington Wizards,WAS,Washington,36,30,9.230770111083984,13,25,5,0.43333300948143005,18,207,0.8333333333333334,0.3611111111111111,0.6944444444444444,0.1388888888888889,0.5555555555555556,20,20.0,22.0,3.3333333333333335,13.333333333333334,0.0,0.0,20.0
187,2754,Tony,Allen,9,G-F,1610612763,Memphis Grizzlies,MEM,Memphis,38,11,3.618419885635376,12,10,6,1.0909099578857422,217,7,0.2894736842105263,0.3157894736842105,0.2631578947368421,0.15789473684210525,0.10526315789473684,4,60.0,60.0,0.0,9.090909090909092,0.0,0.0,54.54545454545455
188,203463,Ben,McLemore,23,G,1610612758,Sacramento Kings,SAC,Sacramento,39,25,7.8125,12,15,5,0.47999998927116394,24,201,0.6410256410256411,0.3076923076923077,0.38461538461538464,0.1282051282051282,0.25641025641025644,10,33.333333333333336,33.333333333333336,4.0,36.0,0.0,0.0,24.0
189,1626159,Justise,Winslow,20,G-F,1610612748,Miami Heat,MIA,Miami,39,28,10.14490032196045,12,17,4,0.4285709857940674,15,208,0.717948717948718,0.3076923076923077,0.4358974358974359,0.10256410256410256,0.33333333333333337,13,23.529411764705884,23.529411764705884,17.857142857142858,25.0,17.857142857142858,3.5714285714285716,25.0
190,202682,Derrick,Williams,23,F,1610612752,New York Knicks,NYK,NewYork,41,10,2.76242995262146,11,9,4,1.100000023841858,219,6,0.24390243902439024,0.2682926829268293,0.21951219512195122,0.0975609756097561,0.12195121951219512,5,44.44444444444444,50.0,10.0,0.0,10.0,0.0,50.0
191,201956,Omri,Casspi,18,F,1610612758,Sacramento Kings,SAC,Sacramento,35,16,3.8740899562835693,11,10,5,0.6875,70,154,0.45714285714285713,0.3142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,5,50.0,55.0,0.0,37.5,0.0,0.0,31.25
192,201949,James,Johnson,3,F,1610612761,Toronto Raptors,TOR,Toronto,32,8,4.597700119018555,10,6,5,1.25,0,0,0.25,0.3125,0.1875,0.15625,0.03125,1,83.33333333333333,83.33333333333333,0.0,25.0,0.0,0.0,62.5
193,201583,Ryan,Anderson,33,F,1610612740,New Orleans Pelicans,NOP,NewOrleans,39,10,1.5456000566482544,10,6,3,1.0,209,14,0.2564102564102564,0.2564102564102564,0.15384615384615385,0.07692307692307693,0.07692307692307693,3,50.0,66.66666666666667,10.0,30.0,10.0,0.0,40.0
194,203900,Markel,Brown,22,G,1610612751,Brooklyn Nets,BKN,Brooklyn,25,12,12.371100425720215,10,8,4,0.8333330154418945,147,78,0.48,0.4,0.32,0.16,0.16,4,50.0,56.25,8.333333333333334,25.0,8.333333333333334,0.0,41.666666666666664
195,203924,Jerami,Grant,39,F,1610612755,Philadelphia 76ers,PHI,Philadelphia,41,14,3.3980600833892822,10,7,3,0.7142860293388367,85,140,0.34146341463414637,0.24390243902439024,0.17073170731707318,0.07317073170731707,0.09756097560975611,4,42.857142857142854,42.857142857142854,21.428571428571427,35.714285714285715,21.428571428571427,7.142857142857143,35.714285714285715
196,203944,Julius,Randle,30,F,1610612747,Los Angeles Lakers,LAL,LALakers,42,15,2.6690399646759033,10,11,5,0.6666669845581055,62,162,0.35714285714285715,0.23809523809523808,0.2619047619047619,0.11904761904761904,0.14285714285714288,6,45.45454545454545,45.45454545454545,0.0,26.666666666666668,0.0,0.0,33.333333333333336
197,203953,Jabari,Parker,12,F,1610612749,Milwaukee Bucks,MIL,Milwaukee,38,17,3.744489908218384,10,16,4,0.5882350206375122,38,187,0.4473684210526316,0.2631578947368421,0.42105263157894735,0.10526315789473684,0.3157894736842105,12,25.0,25.0,5.882352941176471,0.0,5.882352941176471,0.0,29.41176470588235
198,2210,Richard,Jefferson,24,F,1610612739,Cleveland Cavaliers,CLE,Cleveland,36,13,5.7522101402282715,9,11,4,0.6923080086708069,75,149,0.3611111111111111,0.25,0.3055555555555556,0.1111111111111111,0.19444444444444448,7,36.36363636363637,40.90909090909091,0.0,15.384615384615385,0.0,0.0,30.76923076923077
199,1626178,Rondae,Hollis-Jefferson,24,F,1610612751,Brooklyn Nets,BKN,Brooklyn,18,13,11.206899642944336,9,8,4,0.6923080086708069,75,149,0.7222222222222222,0.5,0.4444444444444444,0.2222222222222222,0.2222222222222222,4,50.0,50.0,15.384615384615385,23.076923076923077,7.6923076923076925,0.0,38.46153846153846
200,203893,Russ,Smith,2,G,1610612763,Memphis Grizzlies,MEM,Memphis,14,18,52.941200256347656,9,13,3,0.5,26,198,1.2857142857142858,0.6428571428571429,0.9285714285714286,0.21428571428571427,0.7142857142857143,10,23.076923076923077,23.076923076923077,16.666666666666668,16.666666666666668,11.11111111111111,5.555555555555555,22.22222222222222
201,2738,Andre,Iguodala,9,G-F,1610612744,Golden State Warriors,GSW,GoldenState,42,21,6.7741899490356445,9,18,4,0.4285709857940674,15,208,0.5,0.21428571428571427,0.42857142857142855,0.09523809523809523,0.3333333333333333,14,22.22222222222222,25.0,0.0,14.285714285714286,0.0,0.0,19.047619047619047
202,203099,Jared,Cunningham,9,G,1610612739,Cleveland Cavaliers,CLE,Cleveland,22,26,20.472400665283203,9,14,2,0.34615400433540344,11,214,1.1818181818181819,0.4090909090909091,0.6363636363636364,0.09090909090909091,0.5454545454545454,12,14.285714285714286,14.285714285714286,15.384615384615385,30.76923076923077,11.538461538461538,0.0,23.076923076923077
203,203482,Kelly,Olynyk,41,C,1610612738,Boston Celtics,BOS,Boston,41,5,1.1961699724197388,8,5,3,1.600000023841858,0,0,0.12195121951219512,0.1951219512195122,0.12195121951219512,0.07317073170731707,0.04878048780487805,2,60.0,80.0,0.0,0.0,0.0,0.0,60.0
204,202326,DeMarcus,Cousins,15,C,1610612758,Sacramento Kings,SAC,Sacramento,32,6,0.679502010345459,8,6,4,1.3333300352096558,0,0,0.1875,0.25,0.1875,0.125,0.0625,2,66.66666666666667,66.66666666666667,0.0,0.0,0.0,0.0,66.66666666666667
205,1626173,Rashad,Vaughn,20,G,1610612749,Milwaukee Bucks,MIL,Milwaukee,34,10,8.333330154418945,8,8,3,0.800000011920929,131,91,0.29411764705882354,0.23529411764705882,0.23529411764705882,0.08823529411764706,0.14705882352941174,5,37.5,37.5,10.0,10.0,10.0,0.0,40.0
206,202407,Elijah,Millsap,13,G,1610612762,Utah Jazz,UTA,Utah,17,11,18.644100189208984,8,6,1,0.7272729873657227,93,129,0.6470588235294118,0.47058823529411764,0.35294117647058826,0.058823529411764705,0.29411764705882354,5,16.666666666666668,16.666666666666668,27.272727272727273,18.181818181818183,9.090909090909092,0.0,36.36363636363637
207,200794,Paul,Millsap,4,F,1610612737,Atlanta Hawks,ATL,Atlanta,42,11,1.4473700523376465,8,7,3,0.7272729873657227,93,129,0.2619047619047619,0.19047619047619047,0.16666666666666666,0.07142857142857142,0.09523809523809523,4,42.857142857142854,42.857142857142854,9.090909090909092,27.272727272727273,9.090909090909092,0.0,36.36363636363637
208,2419,Tayshaun,Prince,12,F,1610612750,Minnesota Timberwolves,MIN,Minnesota,42,11,7.0512800216674805,8,6,4,0.7272729873657227,93,129,0.2619047619047619,0.19047619047619047,0.14285714285714285,0.09523809523809523,0.047619047619047616,2,66.66666666666667,66.66666666666667,0.0,45.45454545454545,0.0,0.0,36.36363636363637
209,203960,JaKarr,Sampson,9,F,1610612755,Philadelphia 76ers,PHI,Philadelphia,42,16,5.693950176239014,8,8,1,0.5,26,198,0.38095238095238093,0.19047619047619047,0.19047619047619047,0.023809523809523808,0.16666666666666666,7,12.5,12.5,25.0,25.0,18.75,0.0,31.25
210,1626145,Tyus,Jones,1,G,1610612750,Minnesota Timberwolves,MIN,Minnesota,9,19,46.34149932861328,8,13,4,0.4210529923439026,14,211,2.111111111111111,0.8888888888888888,1.4444444444444444,0.4444444444444444,1.0,9,30.76923076923077,30.76923076923077,0.0,31.57894736842105,0.0,0.0,21.05263157894737
211,203090,Maurice ,Harkless,4,F,1610612757,Portland Trail Blazers,POR,Portland,44,20,7.8125,8,16,4,0.4000000059604645,12,213,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.2727272727272727,12,25.0,25.0,0.0,20.0,0.0,0.0,20.0
212,1626179,Terry,Rozier III,12,G,1610612738,Boston Celtics,BOS,Boston,16,24,44.444400787353516,8,21,4,0.33333298563957214,9,215,1.5,0.5,1.3125,0.25,1.0625,17,19.047619047619047,19.047619047619047,0.0,12.5,0.0,0.0,16.666666666666668
213,203088,Kendall,Marshall,5,G,1610612755,Philadelphia 76ers,PHI,Philadelphia,11,33,42.307701110839844,8,17,3,0.24242399632930756,1,224,3.0,0.7272727272727273,1.5454545454545454,0.2727272727272727,1.2727272727272727,14,17.647058823529413,17.647058823529413,3.0303030303030303,45.45454545454545,3.0303030303030303,0.0,12.121212121212121
214,202325,Wesley,Johnson,33,F,1610612746,Los Angeles Clippers,LAC,LAClippers,39,5,1.908400058746338,7,5,3,1.399999976158142,0,0,0.1282051282051282,0.1794871794871795,0.1282051282051282,0.07692307692307693,0.051282051282051266,2,60.0,60.0,20.0,0.0,20.0,20.0,60.0
215,1626147,Justin,Anderson,1,G,1610612742,Dallas Mavericks,DAL,Dallas,18,10,14.492799758911133,7,6,3,0.699999988079071,79,145,0.5555555555555556,0.3888888888888889,0.3333333333333333,0.16666666666666666,0.16666666666666666,3,50.0,58.333333333333336,0.0,40.0,0.0,0.0,30.0
216,1626196,Josh,Richardson,0,G,1610612748,Miami Heat,MIA,Miami,18,11,22.0,7,5,3,0.6363639831542969,48,176,0.6111111111111112,0.3888888888888889,0.2777777777777778,0.16666666666666666,0.11111111111111113,2,60.0,60.0,18.181818181818183,27.272727272727273,27.272727272727273,0.0,36.36363636363637
217,201603,Sonny,Weems,10,F,1610612756,Phoenix Suns,PHX,Phoenix,21,16,24.615400314331055,7,5,3,0.4375,19,206,0.7619047619047619,0.3333333333333333,0.23809523809523808,0.14285714285714285,0.09523809523809523,2,60.0,60.0,12.5,56.25,6.25,0.0,25.0
218,202703,Nikola,Mirotic,44,F,1610612741,Chicago Bulls,CHI,Chicago,40,21,4.525859832763672,7,12,2,0.33333298563957214,9,215,0.525,0.175,0.3,0.05,0.25,10,16.666666666666668,25.0,4.761904761904762,38.095238095238095,0.0,0.0,14.285714285714286
219,203496,Robert,Covington,33,F,1610612755,Philadelphia 76ers,PHI,Philadelphia,34,28,6.422019958496094,7,13,3,0.25,2,222,0.8235294117647058,0.20588235294117646,0.38235294117647056,0.08823529411764706,0.2941176470588235,10,23.076923076923077,26.923076923076923,0.0,53.57142857142857,0.0,0.0,10.714285714285714
220,2547,Chris,Bosh,1,C-F,1610612748,Miami Heat,MIA,Miami,42,7,0.9370819926261902,6,5,1,0.857142984867096,0,0,0.16666666666666666,0.14285714285714285,0.11904761904761904,0.023809523809523808,0.09523809523809523,4,20.0,20.0,28.571428571428573,0.0,28.571428571428573,0.0,42.857142857142854
